# Prefix | Origin | NumMonitors | list(;):ObservedPrepends | resultingPolicy
1.244.117.0/24|55615|22|0|0
1.244.118.0/24|55615|22|0|0
1.244.192.0/24|55615|22|0|0
1.244.193.0/24|55615|22|0|0
1.244.194.0/24|55615|22|0|0
1.245.49.0/24|9523|22|0|0
1.245.50.0/24|9523|22|0|0
1.247.193.0/24|55625|22|0|0
1.247.194.0/23|55625|22|0|0
1.247.196.0/22|55625|22|0|0
1.247.200.0/23|55625|22|0|0
1.247.202.0/24|55625|22|0|0
1.248.0.0/13|9318|20|0;2|2
1.248.219.0/24|38688|19|0|0
1.249.52.0/24|9318|19|0;5|2
1.249.83.0/24|9318|19|0;5|2
1.249.108.0/24|10062|19|0|0
1.250.62.0/24|45972|19|0|0
1.252.186.0/24|38112|23|0|0
1.253.64.0/24|55618|19|0|0
1.253.65.0/24|55618|19|0|0
1.253.66.0/24|55618|19|0|0
1.253.67.0/24|55618|19|0|0
1.253.68.0/24|55618|19|0|0
1.253.69.0/24|55618|19|0|0
1.253.70.0/24|55618|19|0|0
1.253.71.0/24|55618|19|0|0
1.253.72.0/24|55618|19|0|0
1.253.73.0/24|55618|19|0|0
1.253.74.0/24|55618|19|0|0
1.253.75.0/24|55618|19|0|0
1.253.76.0/24|55618|19|0|0
1.253.77.0/24|55618|19|0|0
1.253.78.0/24|55618|19|0|0
1.253.79.0/24|55618|19|0|0
1.253.80.0/24|55618|19|0|0
1.253.81.0/24|55618|19|0|0
1.253.82.0/24|55618|19|0|0
1.253.83.0/24|55618|19|0|0
1.253.88.0/24|55618|19|0|0
1.253.90.0/24|55618|19|0|0
1.253.91.0/24|55618|19|0|0
1.253.92.0/24|55618|19|0|0
1.253.93.0/24|55618|19|0|0
1.253.94.0/24|55618|19|0|0
1.253.95.0/24|55618|19|0|0
1.254.228.0/24|9526|22|0|0
1.255.3.0/24|38389|22|0|0
1.255.6.0/24|38389|22|0|0
1.255.9.0/24|45980|19|0|0
1.255.10.0/24|45980|19|0|0
1.255.12.0/24|9958|19|0|0
1.255.30.0/24|63199|27|0|0
1.255.34.0/24|23930|25|0;3|2
1.255.35.0/24|23930|20|0|0
1.255.36.0/24|23930|20|0;3|2
1.255.48.0/22|23576|23|0|0
1.255.48.0/23|23576|23|0|0
1.255.50.0/23|23576|23|0;1|2
1.255.52.0/22|23576|23|0|0
1.255.52.0/23|23576|23|0|0
1.255.54.0/23|23576|23|0;1|2
1.255.56.0/22|23576|23|0|0
1.255.56.0/23|23576|23|0|0
1.255.58.0/23|23576|23|0|0
1.255.60.0/22|23576|23|0|0
1.255.60.0/23|23576|23|0|0
1.255.62.0/23|23576|23|0|0
1.255.75.0/24|9638|22|0|0
1.255.77.0/24|9638|22|0|0
1.255.78.0/24|9638|22|0|0
1.255.123.0/24|9770|19|0|0
1.255.124.0/24|9770|19|0|0
1.255.125.0/24|9770|19|0|0
1.255.126.0/24|9770|19|0|0
2.0.0.0/16|3215|18|0|0
2.1.0.0/16|3215|18|0|0
2.2.0.0/16|3215|18|0|0
2.3.0.0/16|3215|18|0|0
2.3.4.0/24|3549|18|0|0
2.4.0.0/16|3215|18|0|0
2.5.0.0/16|3215|18|0|0
2.6.0.0/16|3215|18|0|0
2.7.0.0/16|3215|18|0|0
2.8.0.0/16|3215|18|0|0
2.9.0.0/16|3215|18|0|0
2.10.0.0/16|3215|18|0|0
2.11.0.0/16|3215|18|0|0
2.12.0.0/16|3215|18|0|0
2.13.0.0/16|3215|18|0|0
2.14.0.0/16|3215|18|0|0
2.15.0.0/16|3215|18|0|0
2.16.0.0/13|34164|19|0|0
2.16.0.0/24|20940|19|0;1|2
2.16.1.0/24|20940|19|1|1
2.16.2.0/23|20940|19|0|0
2.16.6.0/23|20940|21|0;1|2
2.16.8.0/24|20940|19|0;1|2
2.16.9.0/24|20940|20|0;1|2
2.16.10.0/24|20485|20|0;1|2
2.16.11.0/24|20940|19|0;1|2
2.16.12.0/23|16625|18|0|0
2.16.14.0/23|1273|18|0|0
2.16.16.0/23|1273|18|0|0
2.16.18.0/24|34164|18|1|1
2.16.19.0/24|6762|19|0|0
2.16.20.0/23|16625|18|0|0
2.16.22.0/24|20940|19|0;1|2
2.16.23.0/24|34164|18|1|1
2.16.24.0/23|20940|19|1|1
2.16.27.0/24|20940|20|0;1|2
2.16.28.0/23|16625|19|0|0
2.16.30.0/23|16625|19|0|0
2.16.32.0/23|16625|19|0|0
2.16.34.0/24|20940|19|0;1|2
2.16.35.0/24|1273|18|0|0
2.16.36.0/24|12222|26|9;1|2
2.16.37.0/24|12222|20|3;5|2
2.16.38.0/23|16625|19|0|0
2.16.40.0/23|5511|19|0|0
2.16.40.0/24|21342|18|0|0
2.16.42.0/23|16625|18|0|0
2.16.44.0/24|20940|19|0;1|2
2.16.45.0/24|20940|19|1|1
2.16.46.0/23|16625|18|0|0
2.16.48.0/24|20940|19|0;1|2
2.16.49.0/24|34164|18|1|1
2.16.50.0/24|34164|19|1|1
2.16.52.0/24|34164|18|1|1
2.16.53.0/24|34164|18|1|1
2.16.54.0/24|34164|19|1|1
2.16.55.0/24|43639|18|1|1
2.16.56.0/23|16625|19|0|0
2.16.58.0/23|16625|19|0|0
2.16.60.0/24|20940|19|0;1|2
2.16.61.0/24|20940|22|0;1|2
2.16.62.0/24|20940|19|0;1|2
2.16.63.0/24|20940|19|0;1|2
2.16.64.0/24|20940|19|0;1|2
2.16.65.0/24|20940|19|0;1|2
2.16.66.0/23|16625|19|0|0
2.16.68.0/23|20940|19|1|1
2.16.70.0/23|6762|18|0|0
2.16.70.0/24|16625|19|0|0
2.16.71.0/24|16625|19|0|0
2.16.72.0/23|12956|18|0|0
2.16.76.0/24|20940|20|0;1|2
2.16.77.0/24|20940|20|0|0
2.16.78.0/23|16625|18|0|0
2.16.80.0/23|16625|19|0|0
2.16.84.0/23|20940|20|0;1|2
2.16.86.0/23|20940|19|0;1|2
2.16.88.0/24|20940|19|1|1
2.16.89.0/24|20940|19|0;1|2
2.16.90.0/23|20940|20|1|1
2.16.92.0/24|34164|18|1|1
2.16.93.0/24|20940|19|0;1|2
2.16.94.0/23|20940|20|0;1|2
2.16.96.0/23|20940|19|1|1
2.16.98.0/23|20940|19|0;1|2
2.16.100.0/23|20940|19|0;1|2
2.16.102.0/24|34164|19|1|1
2.16.103.0/24|20940|19|0;1|2
2.16.104.0/23|20940|19|0;1|2
2.16.106.0/23|20940|21|0;1|2
2.16.108.0/24|20940|19|0;1|2
2.16.109.0/24|20940|19|0;1|2
2.16.110.0/23|2914|18|0|0
2.16.112.0/23|20940|19|0;1|2
2.16.114.0/23|20940|19|1|1
2.16.116.0/24|34164|18|1|1
2.16.117.0/24|20940|19|0|0
2.16.118.0/23|20940|19|0|0
2.16.120.0/23|20940|19|0;1|2
2.16.122.0/23|20940|21|0;1|2
2.16.124.0/23|20940|19|0;1|2
2.16.127.0/24|20940|19|1|1
2.16.128.0/24|20940|19|0;1|2
2.16.130.0/24|21342|22|0|0
2.16.132.0/23|20940|19|0;1|2
2.16.134.0/24|20940|21|1|1
2.16.135.0/24|20940|20|1|1
2.16.136.0/24|34164|19|1|1
2.16.138.0/23|16625|18|0|0
2.16.140.0/23|16625|20|0|0
2.16.144.0/23|719|19|0|0
2.16.146.0/23|6762|16|0|0
2.16.146.0/24|16625|19|0|0
2.16.147.0/24|16625|19|0|0
2.16.148.0/23|1273|18|0|0
2.16.152.0/24|1273|18|0|0
2.16.153.0/24|20940|19|0;1|2
2.16.154.0/24|20940|19|0;1|2
2.16.155.0/24|20940|19|1|1
2.16.156.0/24|20940|20|0;1|2
2.16.157.0/24|20940|19|0;1|2
2.16.158.0/24|20940|21|1|1
2.16.159.0/24|20940|19|0;1|2
2.16.160.0/23|20940|19|0;1|2
2.16.162.0/24|20940|19|0;1|2
2.16.163.0/24|20940|19|0;1|2
2.16.165.0/24|20940|19|0;1|2
2.16.166.0/23|8708|18|0|0
2.16.166.0/24|20940|19|0;1|2
2.16.167.0/24|20940|19|1|1
2.16.168.0/24|20940|19|0;1|2
2.16.169.0/24|34164|19|1|1
2.16.170.0/24|20940|19|0;1|2
2.16.172.0/24|20940|19|0;1|2
2.16.173.0/24|20940|20|0;1|2
2.16.174.0/23|16625|18|0|0
2.16.176.0/24|20940|22|1|1
2.16.177.0/24|34164|19|1|1
2.16.178.0/23|6762|19|0|0
2.16.180.0/24|20940|19|1|1
2.16.181.0/24|20940|21|0;1|2
2.16.182.0/24|20940|20|0;1|2
2.16.183.0/24|20940|19|0;1|2
2.16.184.0/23|16625|18|0|0
2.16.186.0/23|20940|19|0;1|2
2.16.188.0/23|20940|24|0;1|2
2.16.192.0/20|16625|19|0|0
2.16.212.0/22|16625|18|0|0
2.16.216.0/22|20940|20|0;1|2
2.16.220.0/22|6762|19|0|0
2.16.224.0/19|20940|19|1|1
2.17.0.0/22|16625|21|0|0
2.17.4.0/22|16625|18|0|0
2.17.8.0/22|20940|22|0;1|2
2.17.12.0/22|16625|18|0|0
2.17.16.0/22|20940|19|0;1|2
2.17.24.0/22|8697|18|0|0
2.17.28.0/22|16625|25|0|0
2.17.34.0/24|20940|19|0|0
2.17.35.0/24|20940|19|0;1|2
2.17.36.0/24|34164|18|1|1
2.17.37.0/24|20940|19|0;1|2
2.17.38.0/24|20940|19|0;1|2
2.17.39.0/24|20940|19|0;1|2
2.17.40.0/24|20940|19|0;1|2
2.17.41.0/24|20940|19|0;1|2
2.17.42.0/24|20940|22|0;1|2
2.17.43.0/24|20940|19|0;1|2
2.17.48.0/20|16625|25|0|0
2.17.102.0/24|34164|19|1|1
2.17.103.0/24|34164|18|1|1
2.17.104.0/24|34164|18|1|1
2.17.105.0/24|34164|18|1|1
2.17.106.0/24|20940|19|0;1|2
2.17.107.0/24|20940|19|1|1
2.17.108.0/22|20940|19|0;1|2
2.17.112.0/22|16625|21|0|0
2.17.116.0/22|8708|18|0|0
2.17.120.0/22|20940|19|0;1|2
2.17.124.0/22|6762|19|0|0
2.17.128.0/23|20940|19|1|1
2.17.130.0/24|20940|19|1|1
2.17.132.0/22|16625|18|0|0
2.17.136.0/22|16625|18|0|0
2.17.140.0/22|1299|18|0|0
2.17.144.0/22|16625|18|0|0
2.17.148.0/22|20940|19|0;1|2
2.17.152.0/22|16625|18|0|0
2.17.156.0/22|16625|18|0|0
2.17.160.0/20|16625|19|0|0
2.17.176.0/20|16625|19|0|0
2.17.192.0/22|32787|18|0|0
2.17.192.0/24|32787|18|0|0
2.17.193.0/24|32787|18|0|0
2.17.194.0/24|32787|18|0|0
2.17.195.0/24|32787|18|0|0
2.17.196.0/22|2914|18|0|0
2.17.200.0/24|20940|20|1|1
2.17.201.0/24|20940|19|0|0
2.17.202.0/23|27747|18|0|0
2.17.208.0/24|20940|19|0;1|2
2.17.209.0/24|20940|19|1|1
2.17.210.0/24|20940|19|0;1|2
2.17.211.0/24|20940|19|0;1|2
2.17.216.0/23|20940|19|0;1|2
2.17.218.0/24|32787|22|0|0
2.17.219.0/24|20940|19|0;1|2
2.17.224.0/20|20940|20|0;1|2
2.17.240.0/21|1267|21|0|0
2.17.248.0/24|20940|21|1|1
2.17.249.0/24|20940|21|0|0
2.17.250.0/24|20940|21|1|1
2.17.251.0/24|20940|20|0;1|2
2.18.0.0/24|16625|19|0|0
2.18.1.0/24|16625|19|0|0
2.18.2.0/24|16625|19|0|0
2.18.3.0/24|16625|19|0|0
2.18.4.0/22|15897|18|0|0
2.18.8.0/24|34164|19|1|1
2.18.9.0/24|34164|18|1|1
2.18.10.0/24|20940|20|0;1|2
2.18.11.0/24|20940|22|0|0
2.18.12.0/22|16625|18|0|0
2.18.16.0/23|20940|19|0;1|2
2.18.18.0/23|20940|19|0;1|2
2.18.20.0/23|20940|19|0;1|2
2.18.22.0/23|20940|19|0;1|2
2.18.24.0/24|20940|19|1|1
2.18.25.0/24|34164|18|1|1
2.18.26.0/23|20940|19|0;1|2
2.18.28.0/24|20940|19|0;1|2
2.18.29.0/24|20940|20|1;2|2
2.18.30.0/23|20940|19|0;1|2
2.18.32.0/22|16625|18|0|0
2.18.36.0/22|7303|19|0|0
2.18.40.0/23|7303|19|0|0
2.18.42.0/24|20940|19|0;1|2
2.18.43.0/24|20940|19|1|1
2.18.44.0/22|20940|19|1|1
2.18.48.0/24|33905|18|0|0
2.18.49.0/24|33905|18|0|0
2.18.50.0/24|33905|18|0|0
2.18.51.0/24|33905|18|0|0
2.18.52.0/24|33905|26|0|0
2.18.53.0/24|33905|26|0|0
2.18.54.0/24|33905|26|0|0
2.18.55.0/24|33905|26|0|0
2.18.56.0/22|16625|19|0|0
2.18.60.0/22|20940|25|0|0
2.18.64.0/24|6057|18|0|0
2.18.65.0/24|20940|19|0;1|2
2.18.66.0/24|20940|20|0;1|2
2.18.68.0/22|16625|18|0|0
2.18.72.0/22|16625|19|0|0
2.18.76.0/22|16625|19|0|0
2.18.80.0/20|6762|19|0|0
2.18.96.0/20|20940|19|0|0
2.18.112.0/20|16625|18|0|0
2.18.128.0/20|20940|19|0;1|2
2.18.144.0/20|16625|18|0|0
2.18.160.0/20|16625|18|0|0
2.18.176.0/24|34164|18|0;1|2
2.18.177.0/24|20940|19|0;1|2
2.18.178.0/23|20940|19|1|1
2.18.180.0/23|20940|19|1|1
2.18.182.0/24|20940|19|1|1
2.18.183.0/24|20940|20|1|1
2.18.184.0/22|20940|20|1|1
2.18.188.0/24|20940|20|1|1
2.18.189.0/24|20940|19|0;1|2
2.18.190.0/23|20940|19|0;1|2
2.18.192.0/20|1273|18|0|0
2.18.208.0/24|34164|18|1|1
2.18.209.0/24|34164|18|1|1
2.18.210.0/23|34164|18|1|1
2.18.212.0/22|20940|20|0;1|2
2.18.216.0/23|20940|19|0;1|2
2.18.218.0/23|20940|19|0;1|2
2.18.220.0/22|20940|19|0;1|2
2.18.224.0/22|16625|18|0|0
2.18.228.0/22|20940|19|0|0
2.18.232.0/22|16625|18|0|0
2.18.236.0/22|16625|24|0|0
2.18.240.0/24|20940|20|0;1|2
2.18.241.0/24|34164|19|1|1
2.18.242.0/24|20940|19|1|1
2.18.243.0/24|20940|19|1|1
2.18.244.0/23|20940|19|0;1|2
2.18.246.0/23|16625|18|0|0
2.18.248.0/24|20940|19|0;1|2
2.18.249.0/24|34164|19|0;1|2
2.18.250.0/23|34164|19|0;1|2
2.18.252.0/23|20940|19|0;1|2
2.18.254.0/24|20940|19|0;1|2
2.18.255.0/24|20940|20|0;1|2
2.19.0.0/20|719|19|0|0
2.19.16.0/20|6762|16|0|0
2.19.16.0/24|16625|19|0|0
2.19.17.0/24|16625|19|0|0
2.19.18.0/24|16625|19|0|0
2.19.19.0/24|16625|19|0|0
2.19.20.0/24|16625|19|0|0
2.19.21.0/24|16625|19|0|0
2.19.22.0/24|16625|19|0|0
2.19.23.0/24|16625|19|0|0
2.19.24.0/24|16625|19|0|0
2.19.25.0/24|16625|19|0|0
2.19.26.0/24|16625|19|0|0
2.19.27.0/24|16625|19|0|0
2.19.28.0/24|16625|19|0|0
2.19.29.0/24|16625|19|0|0
2.19.30.0/24|16625|19|0|0
2.19.31.0/24|16625|19|0|0
2.19.32.0/20|20940|21|0;1|2
2.19.48.0/24|20940|19|0;1|2
2.19.49.0/24|20940|19|1|1
2.19.50.0/24|20940|20|1|1
2.19.51.0/24|20940|19|1|1
2.19.52.0/24|20940|19|1|1
2.19.54.0/23|20940|19|0;1|2
2.19.56.0/22|16625|18|0|0
2.19.60.0/22|20940|19|0;1|2
2.19.64.0/20|16625|18|0|0
2.19.80.0/20|20940|19|0;1|2
2.19.96.0/23|20940|19|1|1
2.19.99.0/24|20940|19|1|1
2.19.100.0/22|16625|18|0|0
2.19.104.0/22|16625|18|0|0
2.19.108.0/22|27747|18|0|0
2.19.112.0/20|16625|19|0|0
2.19.128.0/20|16625|18|0|0
2.19.144.0/20|16625|19|0|0
2.19.160.0/20|12956|18|0|0
2.19.176.0/20|20940|20|0;1|2
2.19.208.0/23|20940|19|0;1|2
2.19.214.0/23|20940|19|0;1|2
2.19.216.0/24|20940|19|0;1|2
2.19.217.0/24|20940|20|0;1|2
2.19.218.0/23|20940|19|0;1|2
2.19.220.0/22|20940|19|0;1|2
2.19.223.0/24|20940|19|0;1|2
2.19.224.0/20|16625|18|0|0
2.19.240.0/22|16625|18|0|0
2.19.248.0/23|20940|19|0;1|2
2.19.250.0/24|20940|19|0;1|2
2.19.251.0/24|6057|18|0|0
2.19.252.0/23|16625|24|0|0
2.19.254.0/24|20940|19|0;1|2
2.19.255.0/24|37457|1|0|0
2.20.0.0/22|719|19|0|0
2.20.4.0/22|6762|16|0|0
2.20.4.0/24|16625|19|0|0
2.20.5.0/24|16625|19|0|0
2.20.6.0/24|16625|19|0|0
2.20.7.0/24|16625|19|0|0
2.20.8.0/22|20940|19|0;1|2
2.20.12.0/23|20940|19|0;1|2
2.20.14.0/23|20940|19|0;1|2
2.20.16.0/22|16625|18|0|0
2.20.20.0/22|20940|21|0;1|2
2.20.24.0/22|20940|20|0;1|2
2.20.28.0/22|20940|19|0|0
2.20.32.0/22|16625|18|0|0
2.20.36.0/22|16625|19|0|0
2.20.40.0/22|16625|19|0|0
2.20.44.0/24|20940|19|0;1|2
2.20.45.0/24|20940|21|0|0
2.20.46.0/23|20940|19|0;1|2
2.20.52.0/22|20940|19|0;1|2
2.20.56.0/22|16625|18|0|0
2.20.60.0/22|20940|19|0;1|2
2.20.64.0/22|61580|23|0|0
2.20.68.0/24|37457|18|3|1
2.20.69.0/24|20940|19|1|1
2.20.70.0/24|20940|19|0;1|2
2.20.71.0/24|20940|19|0;1|2
2.20.72.0/22|20940|19|1|1
2.20.80.0/22|16625|18|0|0
2.20.84.0/22|16625|19|0|0
2.20.88.0/22|16625|19|0|0
2.20.92.0/22|20940|19|0;1|2
2.20.96.0/19|8708|18|0|0
2.20.128.0/22|16625|19|0|0
2.20.132.0/24|20940|21|0;1|2
2.20.133.0/24|20940|19|0;1|2
2.20.136.0/23|16625|25|0|0
2.20.138.0/24|20940|22|0;1|2
2.20.139.0/24|20940|25|0;1|2
2.20.140.0/23|34164|18|1|1
2.20.142.0/23|20940|20|0;1|2
2.20.144.0/22|20940|19|1|1
2.20.148.0/22|16625|19|0|0
2.20.152.0/22|37457|2|0|0
2.20.156.0/22|16625|18|0|0
2.20.160.0/20|16625|19|0|0
2.20.176.0/23|16625|19|0|0
2.20.178.0/24|31108|19|1|1
2.20.179.0/24|34164|18|1|1
2.20.180.0/24|20940|20|0;1|2
2.20.181.0/24|34164|18|1|1
2.20.182.0/24|34164|18|1|1
2.20.183.0/24|34164|19|1|1
2.20.184.0/24|34164|19|1|1
2.20.186.0/23|20940|21|0;1|2
2.20.188.0/22|20940|20|0;1|2
2.20.192.0/20|16625|18|0|0
2.20.208.0/20|20940|22|0;1|2
2.20.224.0/20|6762|18|0|0
2.20.240.0/23|20940|22|1|1
2.20.242.0/24|20940|20|0;1|2
2.20.243.0/24|20940|20|0;1|2
2.20.244.0/23|20940|19|1|1
2.20.246.0/24|34164|18|1|1
2.20.247.0/24|20940|22|1|1
2.20.248.0/24|20940|19|0;1|2
2.20.249.0/24|8966|19|0;6|2
2.20.252.0/24|6762|19|0|0
2.20.253.0/24|34164|19|1|1
2.20.254.0/23|20940|20|1|1
2.21.0.0/24|20940|19|0;1|2
2.21.1.0/24|20940|20|1|1
2.21.2.0/23|20940|20|1|1
2.21.4.0/23|20940|20|1|1
2.21.6.0/24|20940|20|1|1
2.21.8.0/24|3216|19|0;1|2
2.21.9.0/24|20940|19|0;1|2
2.21.10.0/24|34164|18|1|1
2.21.11.0/24|20940|20|1|1
2.21.12.0/24|20940|20|0;1|2
2.21.13.0/24|20940|19|0;1|2
2.21.14.0/24|6762|19|0|0
2.21.15.0/24|20940|19|0;1|2
2.21.16.0/20|2914|18|0|0
2.21.32.0/24|34164|18|1|1
2.21.33.0/24|20940|19|1|1
2.21.34.0/23|20940|19|0;1|2
2.21.36.0/22|20940|20|0;1|2
2.21.40.0/22|16625|18|0|0
2.21.44.0/22|16625|21|0|0
2.21.48.0/20|16625|19|0|0
2.21.64.0/24|20940|20|0;1|2
2.21.65.0/24|20940|19|0;1|2
2.21.67.0/24|20940|20|0;1|2
2.21.68.0/24|20940|20|1|1
2.21.69.0/24|20940|19|1|1
2.21.70.0/24|20940|19|0;1|2
2.21.71.0/24|20940|19|0;1|2
2.21.72.0/23|20940|19|0;1|2
2.21.74.0/24|20940|19|0;1|2
2.21.75.0/24|20940|19|0;1|2
2.21.76.0/23|20940|19|0;1|2
2.21.78.0/23|20940|20|0;1|2
2.21.80.0/24|20940|19|0;1|2
2.21.82.0/23|20940|19|0;1|2
2.21.84.0/23|20940|19|0;1|2
2.21.86.0/23|20940|19|1|1
2.21.88.0/24|20940|19|0;1|2
2.21.89.0/24|20940|20|0;1|2
2.21.90.0/23|20940|15|0|0
2.21.92.0/23|20940|20|0;1|2
2.21.94.0/23|34164|19|0;1|2
2.21.96.0/23|20940|19|1|1
2.21.98.0/24|20940|21|0;1;3|3
2.21.99.0/24|6762|19|0|0
2.21.100.0/22|16625|20|0|0
2.21.104.0/22|20940|19|0;1|2
2.21.108.0/22|6762|19|0|0
2.21.112.0/20|16625|17|0|0
2.21.128.0/20|1299|18|0|0
2.21.144.0/20|1299|18|0|0
2.21.164.0/22|1267|21|0|0
2.21.168.0/22|16625|18|0|0
2.21.172.0/24|20940|19|0;1|2
2.21.173.0/24|20940|20|0;1|2
2.21.174.0/24|34164|19|1|1
2.21.175.0/24|32787|18|0|0
2.21.176.0/22|20940|23|0;1|2
2.21.180.0/22|16625|18|0|0
2.21.184.0/22|20940|19|0;1|2
2.21.188.0/22|20940|19|0;1|2
2.21.192.0/20|16625|18|0|0
2.21.208.0/20|16625|18|0|0
2.21.224.0/22|1299|18|0|0
2.21.228.0/23|20940|19|0;1|2
2.21.230.0/24|21342|18|0|0
2.21.231.0/24|8966|19|0;9|2
2.21.232.0/22|37457|19|0|0
2.21.240.0/24|20940|20|0;1|2
2.21.241.0/24|20940|19|1|1
2.21.242.0/24|20940|21|0;1|2
2.21.243.0/24|20940|20|0;1|2
2.21.244.0/23|1299|18|0|0
2.21.247.0/24|34164|18|1|1
2.21.248.0/22|1299|18|0|0
2.21.252.0/23|1299|18|0|0
2.21.254.0/23|34164|19|1|1
2.22.0.0/22|16625|18|0|0
2.22.4.0/22|16625|18|0|0
2.22.8.0/22|20940|19|0;1|2
2.22.12.0/22|16625|18|0|0
2.22.16.0/22|6762|19|0|0
2.22.20.0/23|6762|19|0|0
2.22.22.0/23|20940|19|0|0
2.22.24.0/23|6057|18|0|0
2.22.26.0/23|6057|18|0|0
2.22.28.0/24|6057|18|0|0
2.22.29.0/24|34164|19|1|1
2.22.30.0/24|20940|19|0;1|2
2.22.31.0/24|20940|20|0;1|2
2.22.36.0/22|1299|18|0|0
2.22.40.0/22|1299|18|0|0
2.22.44.0/22|1273|18|0|0
2.22.48.0/24|20940|19|0;1|2
2.22.50.0/24|20940|19|0;1|2
2.22.51.0/24|1273|18|0|0
2.22.52.0/24|20940|19|1|1
2.22.53.0/24|34164|19|1|1
2.22.56.0/22|20940|19|0|0
2.22.60.0/24|12222|20|1;3|2
2.22.61.0/24|20940|19|0;1|2
2.22.63.0/24|1299|18|0|0
2.22.80.0/22|16625|23|0|0
2.22.84.0/22|20940|24|1|1
2.22.88.0/22|20940|19|0;1|2
2.22.92.0/22|16625|18|0|0
2.22.96.0/20|16625|18|0|0
2.22.112.0/23|20940|19|0;1|2
2.22.114.0/23|20940|19|0;1|2
2.22.116.0/22|20940|19|0;1|2
2.22.120.0/24|20940|19|0;1|2
2.22.121.0/24|20940|19|0;1|2
2.22.122.0/23|20940|19|0;1|2
2.22.124.0/23|20940|19|0;1|2
2.22.126.0/23|20940|19|0;1|2
2.22.128.0/20|16625|18|0|0
2.22.144.0/24|20940|19|0;1|2
2.22.145.0/24|20940|19|0;1|2
2.22.146.0/24|20940|19|0;1|2
2.22.147.0/24|20940|19|0|0
2.22.148.0/23|20940|25|1|1
2.22.150.0/23|20940|20|0;1|2
2.22.152.0/22|20940|22|0;1|2
2.22.160.0/19|5511|19|0|0
2.22.192.0/20|20940|19|0|0
2.22.208.0/20|20940|19|0|0
2.22.224.0/24|34164|18|1|1
2.22.225.0/24|20940|19|1|1
2.22.226.0/24|12222|20|1|1
2.22.227.0/24|12222|20|1|1
2.22.228.0/24|20940|19|1|1
2.22.230.0/24|21342|19|0|0
2.22.231.0/24|34164|18|1|1
2.22.232.0/24|20940|19|0;1|2
2.22.233.0/24|12400|19|0|0
2.22.234.0/24|20940|20|0;1|2
2.22.236.0/24|34164|18|1|1
2.22.237.0/24|20940|21|0|0
2.22.238.0/23|1299|18|0|0
2.22.242.0/24|20940|19|0;1|2
2.22.243.0/24|21342|18|0|0
2.22.246.0/23|16625|18|0|0
2.22.248.0/23|1273|18|0|0
2.22.250.0/23|34164|18|1|1
2.22.252.0/24|34164|19|1|1
2.22.253.0/24|34164|19|1|1
2.22.254.0/23|20940|19|0|0
2.23.0.0/20|6762|19|0|0
2.23.16.0/20|6762|19|0|0
2.23.32.0/20|16625|18|0|0
2.23.48.0/20|16625|18|0|0
2.23.64.0/20|16625|18|0|0
2.23.84.0/24|20940|19|1|1
2.23.85.0/24|20940|20|0;1|2
2.23.86.0/23|20940|20|0;1|2
2.23.88.0/23|20940|20|0;1|2
2.23.90.0/23|20940|19|0;1|2
2.23.92.0/24|20940|19|0;1|2
2.23.93.0/24|34164|18|1|1
2.23.96.0/24|20940|19|0;1|2
2.23.97.0/24|20940|19|0;1|2
2.23.98.0/23|20940|24|1|1
2.23.100.0/23|61580|23|0|0
2.23.102.0/23|16625|19|0|0
2.23.104.0/22|16625|18|0|0
2.23.108.0/22|16625|18|0|0
2.23.112.0/20|6762|19|0|0
2.23.128.0/20|1299|17|0|0
2.23.160.0/22|16625|18|0|0
2.23.164.0/23|16625|18|0|0
2.23.166.0/24|20940|19|0;1|2
2.23.167.0/24|20940|20|1|1
2.23.172.0/23|20940|22|1|1
2.23.174.0/23|20940|22|1|1
2.23.176.0/20|16625|18|0|0
2.23.192.0/20|1273|18|0|0
2.23.196.0/22|1273|18|0|0
2.23.200.0/22|1273|18|0|0
2.23.204.0/22|1273|18|0|0
2.23.208.0/20|1273|18|0|0
2.23.224.0/19|8781|18|0|0
2.24.0.0/13|12576|19|0|0
2.24.0.0/16|12576|19|0|0
2.25.0.0/16|12576|19|0|0
2.26.0.0/16|12576|19|0|0
2.27.0.0/16|12576|19|0|0
2.28.0.0/16|12576|19|0|0
2.29.0.0/16|12576|19|0|0
2.30.0.0/16|12576|19|0|0
2.31.0.0/16|12576|19|0|0
2.32.0.0/16|30722|18|0|0
2.32.0.0/20|30722|18|0|0
2.32.16.0/20|30722|18|0|0
2.32.48.0/20|30722|18|0|0
2.32.64.0/20|30722|18|0|0
2.32.80.0/20|30722|18|0|0
2.32.192.0/20|30722|18|0|0
2.32.224.0/19|30722|18|0|0
2.33.0.0/16|44957|18|0|0
2.34.0.0/15|30722|18|0|0
2.35.128.0/18|30722|18|0|0
2.35.224.0/20|30722|18|0|0
2.35.240.0/20|30722|18|0|0
2.36.0.0/14|30722|18|0|0
2.38.0.0/17|30722|18|0|0
2.38.128.0/17|30722|18|0|0
2.39.64.0/18|30722|18|0|0
2.39.128.0/17|30722|18|0|0
2.40.0.0/16|30722|18|0|0
2.40.128.0/18|30722|18|0|0
2.40.192.0/18|30722|18|0|0
2.41.0.0/16|30722|18|0|0
2.42.0.0/16|30722|18|0|0
2.42.32.0/20|30722|18|0|0
2.42.48.0/20|30722|18|0|0
2.42.160.0/19|30722|18|0|0
2.42.192.0/20|30722|18|0|0
